Crime_ID,FIR_Number,Date_Time,Date,Time,Hour,Day_of_Week,Month,Year,Province,City,Area,Location,Police_Station,Latitude,Longitude,Crime_Type,Crime_Category,Weapon_Used,Victim_Gender,Victim_Age,Suspect_Gender,Suspect_Age,Suspect_Count,Arrest_Status
PK-002896,FIR-0010/2023,2023-02-27 19:41:19,2023-02-27,19:41:19,19,Monday,February,2023,Punjab,Multan,Shah Shams Colony,"Plot 451, Shah Shams Colony",Shah Shams PS,30.193084,71.469272,Theft,Property,Not Used,Male,42,Unknown,,,Pending
PK-002897,FIR-0021/2023,2023-02-27 21:01:48,2023-02-27,21:01:48,21,Monday,February,2023,Punjab,Multan,Mumtazabad,Street near Mumtazabad Mosque,Mumtazabad PS,30.177565,71.447756,Theft,Property,Not Used,Female,57,Unknown,,,Pending
PK-002898,FIR-0094/2023,2023-02-27 22:27:13,2023-02-27,22:27:13,22,Monday,February,2023,Sindh,Sukkur,City Center,Near City Center Chowk,City Center PS,27.690097,68.841928,Rape,Violent,Knife,Female,6,Male,32.0,2.0,Pending
PK-002899,FIR-0122/2023,2023-02-27 23:08:34,2023-02-27,23:08:34,23,Monday,February,2023,KPK,Peshawar,City Center,City Center Bus Stop,City Center PS,34.052623,71.503554,Cattle Theft,Property,Not Used,Female,18,Male,35.0,1.0,Pending
PK-002900,FIR-0014/2023,2023-02-28 01:54:28,2023-02-28,01:54:28,1,Tuesday,February,2023,Punjab,Lahore,DHA Lahore,"Plot 338, DHA Lahore",DHA Lahore PS,31.468978,74.40489,Domestic Violence,Violent,Not Used,Male,34,Unknown,,,Under Investigation
PK-002901,FIR-0036/2023,2023-02-28 14:13:43,2023-02-28,14:13:43,14,Tuesday,February,2023,KPK,Mardan,Mall Road,Mall Road Service Road,Mall Road PS,34.241246,72.014875,Kidnapping / Abduction,Violent,Not Used,Female,37,Male,14.0,3.0,Arrested
PK-002902,FIR-0017/2023,2023-02-28 15:54:21,2023-02-28,15:54:21,15,Tuesday,February,2023,Balochistan,Quetta,Mall Road,Near Mall Road Petrol Pump,Mall Road PS,30.146465,66.945105,Theft,Property,Not Used,Male,36,Male,28.0,2.0,Pending
PK-002903,FIR-0077/2023,2023-02-28 17:13:27,2023-02-28,17:13:27,17,Tuesday,February,2023,Punjab,Sahiwal,University Town,Main University Town Bazaar,University Town PS,30.631221,73.129079,Motor Vehicle Theft,Property,Not Used,Male,51,Male,34.0,1.0,Arrested
PK-002904,FIR-0004/2023,2023-02-28 18:52:18,2023-02-28,18:52:18,18,Tuesday,February,2023,Sindh,Karachi,Lyari,"Block 5, Lyari",Lyari PS,24.875572,67.017134,Theft,Property,Not Used,Male,39,Unknown,,,Pending
PK-002905,FIR-0030/2023,2023-02-28 20:14:53,2023-02-28,20:14:53,20,Tuesday,February,2023,Punjab,Multan,Qasim Bela,"Sector B, Qasim Bela",Sadar PS,30.168195,71.488025,Theft,Property,Not Used,Female,33,Unknown,,,Under Investigation
PK-002906,FIR-0028/2023,2023-02-28 20:36:09,2023-02-28,20:36:09,20,Tuesday,February,2023,Punjab,Sargodha,Old City,Old City Service Road,Old City PS,32.088736,72.666531,Theft,Property,Not Used,Female,44,Male,15.0,2.0,Under Investigation
PK-002907,FIR-0013/2023,2023-03-01 00:58:47,2023-03-01,00:58:47,0,Wednesday,March,2023,Punjab,Multan,Bosan Road,"House #817, Bosan Road",Bosan Road PS,30.252011,71.494643,Theft,Property,Not Used,Male,48,Unknown,,,Pending
PK-002908,FIR-0083/2023,2023-03-01 01:31:30,2023-03-01,01:31:30,1,Wednesday,March,2023,Punjab,Sialkot,Mall Road,Mall Road Bus Stop,Mall Road PS,32.481644,74.534859,Rape,Violent,Knife,Male,24,Male,20.0,1.0,Arrested
PK-002909,FIR-0078/2023,2023-03-01 04:40:22,2023-03-01,04:40:22,4,Wednesday,March,2023,Sindh,Hyderabad,Airport Road,Near Airport Road Petrol Pump,Airport Road PS,25.408079,68.368896,Motor Vehicle Theft,Property,Not Used,Female,25,Male,17.0,1.0,Pending
PK-002910,FIR-0038/2023,2023-03-01 10:21:35,2023-03-01,10:21:35,10,Wednesday,March,2023,Sindh,Karachi,Korangi,Near Korangi Chowk,Korangi PS,24.840889,67.157963,Drug Possession,Drug,Not Used,Female,40,Male,34.0,1.0,Arrested
PK-002911,FIR-0059/2023,2023-03-01 13:05:56,2023-03-01,13:05:56,13,Wednesday,March,2023,Punjab,Multan,Shalimar Colony,Main Shalimar Colony Bazaar,Bosan Road PS,30.239228,71.503752,Hurt / Assault,Violent,Not Used,Male,44,Male,42.0,1.0,Released on Bail
PK-002912,FIR-0086/2023,2023-03-01 15:47:06,2023-03-01,15:47:06,15,Wednesday,March,2023,Punjab,Faisalabad,Industrial Area,Main Industrial Area Bazaar,Industrial Area PS,31.427475,73.120227,Theft,Property,Not Used,Male,32,Male,32.0,2.0,Under Investigation
PK-002913,FIR-0195/2023,2023-03-01 16:25:42,2023-03-01,16:25:42,16,Wednesday,March,2023,Punjab,Lahore,Cantt,Street near Cantt Mosque,Cantt PS,31.518039,74.410858,Rape,Violent,Not Used,Male,34,Unknown,,,Pending
PK-002914,FIR-0013/2023,2023-03-01 18:05:32,2023-03-01,18:05:32,18,Wednesday,March,2023,Punjab,Lahore,Johar Town,"House #262, Johar Town",Johar Town PS,31.465008,74.275086,Theft,Property,Not Used,Male,52,Unknown,,,Pending
PK-002915,FIR-0104/2023,2023-03-01 18:21:58,2023-03-01,18:21:58,18,Wednesday,March,2023,Balochistan,Quetta,Airport Road,Airport Road Service Road,Airport Road PS,30.173848,66.993584,Hurt / Assault,Violent,Blunt Object,Female,33,Male,30.0,1.0,Arrested
PK-002916,FIR-0025/2023,2023-03-01 20:43:36,2023-03-01,20:43:36,20,Wednesday,March,2023,KPK,Mardan,Old City,"Sector E, Old City",Old City PS,34.197605,72.024959,Theft,Property,Not Used,Male,27,Male,23.0,1.0,Arrested
PK-002917,FIR-0103/2023,2023-03-01 21:26:52,2023-03-01,21:26:52,21,Wednesday,March,2023,Punjab,Sahiwal,Old City,"Block 11, Old City",Old City PS,30.646412,73.10508,Attempted Murder,Violent,Blunt Object,Female,50,Male,42.0,1.0,Arrested
PK-002918,FIR-0126/2023,2023-03-01 22:07:47,2023-03-01,22:07:47,22,Wednesday,March,2023,Sindh,Hyderabad,Model Town,Model Town Park area,Model Town PS,25.378857,68.404778,Theft,Property,Not Used,Female,5,Unknown,,,Under Investigation
PK-002919,FIR-0006/2023,2023-03-01 22:26:26,2023-03-01,22:26:26,22,Wednesday,March,2023,Punjab,Rawalpindi,Saddar,Near Saddar Petrol Pump,Saddar PS,33.577283,72.995054,Cattle Theft,Property,Not Used,Male,30,Male,37.0,1.0,Arrested
PK-002920,FIR-0003/2023,2023-03-01 23:57:07,2023-03-01,23:57:07,23,Wednesday,March,2023,Sindh,Karachi,Clifton,Near Clifton Petrol Pump,Clifton PS,24.816992,67.028257,Theft,Property,Not Used,Male,43,Male,23.0,1.0,Arrested
PK-002921,FIR-0061/2023,2023-03-02 00:39:37,2023-03-02,00:39:37,0,Thursday,March,2023,Punjab,Multan,Wapda Town,Wapda Town Park area,Bosan Road PS,30.237866,71.500405,Burglary,Property,Not Used,Male,27,Unknown,,,Under Investigation
PK-002922,FIR-0050/2023,2023-03-02 02:53:58,2023-03-02,02:53:58,2,Thursday,March,2023,Sindh,Hyderabad,City Center,Main City Center Bazaar,City Center PS,25.394336,68.369124,Cattle Theft,Property,Not Used,Male,48,Male,30.0,1.0,Arrested
PK-002923,FIR-0030/2023,2023-03-02 04:26:00,2023-03-02,04:26:00,4,Thursday,March,2023,Punjab,Multan,Chungi No. 9,Chungi No. 9 Park area,New Multan PS,30.211627,71.470718,Burglary,Property,Not Used,Female,14,Male,32.0,3.0,Under Investigation
PK-002924,FIR-0023/2023,2023-03-02 12:19:50,2023-03-02,12:19:50,12,Thursday,March,2023,Sindh,Karachi,Lyari,Near Lyari Petrol Pump,Lyari PS,24.878553,67.022973,Theft,Property,Not Used,Male,8,Male,21.0,1.0,Under Investigation
PK-002925,FIR-0021/2023,2023-03-02 13:22:09,2023-03-02,13:22:09,13,Thursday,March,2023,Sindh,Karachi,Korangi,Main Korangi Bazaar,Korangi PS,24.844754,67.152532,Attempted Murder,Violent,Firearm,Female,24,Unknown,,,Pending
PK-002926,FIR-0050/2023,2023-03-02 16:39:36,2023-03-02,16:39:36,16,Thursday,March,2023,Punjab,Multan,Qasim Bela,Main Qasim Bela Bazaar,Sadar PS,30.16716,71.496889,Burglary,Property,Not Used,Male,63,Unknown,,,Pending
PK-002927,FIR-0072/2023,2023-03-02 18:23:59,2023-03-02,18:23:59,18,Thursday,March,2023,Punjab,Bahawalpur,Cantt,"Plot 352, Cantt",Cantt PS,29.367893,71.695461,Theft,Property,Not Used,Male,29,Male,34.0,1.0,Pending
PK-002928,FIR-0063/2023,2023-03-02 19:41:27,2023-03-02,19:41:27,19,Thursday,March,2023,KPK,Peshawar,Old City,"Sector A, Old City",Old City PS,33.988276,71.519093,Attempted Murder,Violent,Firearm,Male,45,Male,39.0,1.0,Arrested
PK-002929,FIR-0087/2023,2023-03-02 22:44:25,2023-03-02,22:44:25,22,Thursday,March,2023,ICT,Islamabad,Mall Road,Near Mall Road Petrol Pump,Mall Road PS,33.706161,73.039012,Motor Vehicle Theft,Property,Not Used,Female,20,Male,21.0,3.0,Released on Bail
PK-002930,FIR-0016/2023,2023-03-02 23:48:04,2023-03-02,23:48:04,23,Thursday,March,2023,Punjab,Multan,Shah Rukn-e-Alam Colony,Near Shah Rukn-e-Alam Colony Petrol Pump,Shah Rukn-e-Alam PS,30.238582,71.482423,Murder,Violent,Firearm,Male,15,Male,28.0,1.0,Arrested
PK-002931,FIR-0174/2023,2023-03-03 06:36:17,2023-03-03,06:36:17,6,Friday,March,2023,Punjab,Sargodha,Saddar,Street near Saddar Mosque,Saddar PS,32.082926,72.679826,Theft,Property,Not Used,Female,37,Unknown,,,Pending
PK-002932,FIR-0109/2023,2023-03-03 14:02:46,2023-03-03,14:02:46,14,Friday,March,2023,Punjab,Faisalabad,Mall Road,Mall Road Park area,Mall Road PS,31.454166,73.154905,Domestic Violence,Violent,Blunt Object,Female,60,Male,18.0,1.0,Pending
PK-002933,FIR-0024/2023,2023-03-03 14:18:03,2023-03-03,14:18:03,14,Friday,March,2023,Punjab,Multan,Khanewal Road,Khanewal Road Market,Khanewal Bypass PS,30.193389,71.549181,Cybercrime / Fraud,Cyber,Not Used,Male,20,Male,19.0,1.0,Pending
PK-002934,FIR-0083/2023,2023-03-03 15:35:21,2023-03-03,15:35:21,15,Friday,March,2023,Sindh,Larkana,Saddar,Saddar Bus Stop,Saddar PS,27.568919,68.210329,Theft,Property,Not Used,Male,73,Male,28.0,1.0,Arrested
PK-002935,FIR-0078/2023,2023-03-03 16:33:53,2023-03-03,16:33:53,16,Friday,March,2023,Punjab,Multan,New Multan,"House #550, New Multan",New Multan PS,30.225799,71.469442,Robbery,Property,Not Used,Male,23,Female,30.0,3.0,Released on Bail
PK-002936,FIR-0021/2023,2023-03-03 17:42:11,2023-03-03,17:42:11,17,Friday,March,2023,Punjab,Faisalabad,Saddar,"Block 1, Saddar",Saddar PS,31.434777,73.129804,Motor Vehicle Theft,Property,Not Used,Female,57,Male,34.0,1.0,Pending
PK-002937,FIR-0106/2023,2023-03-03 18:00:11,2023-03-03,18:00:11,18,Friday,March,2023,Balochistan,Quetta,City Center,"Block 8, City Center",City Center PS,30.193382,66.968284,Theft,Property,Not Used,Female,36,Unknown,,,Under Investigation
PK-002938,FIR-0052/2023,2023-03-03 19:20:40,2023-03-03,19:20:40,19,Friday,March,2023,KPK,Peshawar,Industrial Area,Main Industrial Area Bazaar,Industrial Area PS,33.991018,71.503671,Rape,Violent,Not Used,Male,36,Unknown,,,Pending
PK-002939,FIR-0129/2023,2023-03-03 19:40:27,2023-03-03,19:40:27,19,Friday,March,2023,Sindh,Karachi,Saddar,Main Saddar Bazaar,Saddar PS,24.854787,67.024284,Theft,Property,Not Used,Male,16,Male,26.0,1.0,Released on Bail
PK-002940,FIR-0075/2023,2023-03-03 22:44:43,2023-03-03,22:44:43,22,Friday,March,2023,Balochistan,Quetta,Civil Lines,Civil Lines Park area,Civil Lines PS,30.182402,66.96219,Theft,Property,Not Used,Male,40,Unknown,,,Pending
PK-002941,FIR-0019/2023,2023-03-04 01:01:53,2023-03-04,01:01:53,1,Saturday,March,2023,Punjab,Rawalpindi,Civil Lines,Near Civil Lines Chowk,Civil Lines PS,33.555713,72.991183,Cattle Theft,Property,Not Used,Male,27,Male,29.0,1.0,Under Investigation
PK-002942,FIR-0050/2023,2023-03-04 03:10:36,2023-03-04,03:10:36,3,Saturday,March,2023,Punjab,Multan,Chungi No. 9,Chungi No. 9 Park area,New Multan PS,30.212801,71.464102,Motor Vehicle Theft,Property,Not Used,Female,23,Male,30.0,1.0,Pending
PK-002943,FIR-0042/2023,2023-03-04 08:24:04,2023-03-04,08:24:04,8,Saturday,March,2023,Sindh,Hyderabad,University Town,"Block 12, University Town",University Town PS,25.44138,68.361569,Drug Possession,Drug,Not Used,Male,17,Male,35.0,1.0,Arrested
PK-002944,FIR-0025/2023,2023-03-04 11:39:02,2023-03-04,11:39:02,11,Saturday,March,2023,Balochistan,Quetta,City Center,Main City Center Bazaar,City Center PS,30.16924,67.002061,Theft,Property,Not Used,Male,5,Male,31.0,1.0,Under Investigation
PK-002945,FIR-0047/2023,2023-03-04 12:15:57,2023-03-04,12:15:57,12,Saturday,March,2023,Punjab,Rawalpindi,Model Town,Main Model Town Bazaar,Model Town PS,33.560709,73.0313,Kidnapping / Abduction,Violent,Not Used,Male,29,Male,21.0,4.0,Under Investigation
PK-002946,FIR-0011/2023,2023-03-04 17:54:29,2023-03-04,17:54:29,17,Saturday,March,2023,Sindh,Karachi,Clifton,Clifton Bus Stop,Clifton PS,24.824693,67.030872,Hurt / Assault,Violent,Blunt Object,Male,32,Male,35.0,1.0,Pending
PK-002947,FIR-0096/2023,2023-03-04 22:14:43,2023-03-04,22:14:43,22,Saturday,March,2023,Punjab,Multan,Vehari Road,Vehari Road Market,Cantt PS,30.177206,71.504323,Domestic Violence,Violent,Not Used,Female,31,Male,43.0,1.0,Pending
PK-002948,FIR-0088/2023,2023-03-05 00:31:38,2023-03-05,00:31:38,0,Sunday,March,2023,Balochistan,Quetta,Industrial Area,Near Industrial Area Chowk,Industrial Area PS,30.167402,67.022693,Murder,Violent,Firearm,Female,19,Male,24.0,1.0,Arrested
PK-002949,FIR-0088/2023,2023-03-05 12:51:02,2023-03-05,12:51:02,12,Sunday,March,2023,KPK,Peshawar,Model Town,"House #406, Model Town",Model Town PS,34.034947,71.530941,Hurt / Assault,Violent,Firearm,Male,26,Male,34.0,1.0,Arrested
PK-002950,FIR-0017/2023,2023-03-05 18:17:21,2023-03-05,18:17:21,18,Sunday,March,2023,Sindh,Karachi,Gulshan-e-Iqbal,Gulshan-e-Iqbal Market,Gulshan-e-Iqbal PS,24.931846,67.106281,Drug Possession,Drug,Not Used,Male,24,Male,24.0,1.0,Arrested
PK-002951,FIR-0111/2023,2023-03-05 18:30:07,2023-03-05,18:30:07,18,Sunday,March,2023,Balochistan,Quetta,City Center,City Center Bus Stop,City Center PS,30.17099,66.978734,Robbery,Property,Not Used,Male,50,Male,47.0,3.0,Under Investigation
PK-002952,FIR-0023/2023,2023-03-05 21:52:27,2023-03-05,21:52:27,21,Sunday,March,2023,Punjab,Multan,Gulgasht Colony,Gulgasht Colony Park area,Gulgasht PS,30.247594,71.505705,Cattle Theft,Property,Not Used,Female,51,Unknown,,,Pending
PK-002953,FIR-0183/2023,2023-03-05 23:39:54,2023-03-05,23:39:54,23,Sunday,March,2023,Punjab,Sargodha,Saddar,"House #254, Saddar",Saddar PS,32.053643,72.650984,Motor Vehicle Theft,Property,Not Used,Female,44,Female,14.0,1.0,Arrested
PK-002954,FIR-0017/2023,2023-03-06 01:57:32,2023-03-06,01:57:32,1,Monday,March,2023,Punjab,Gujranwala,Model Town,Model Town Market,Model Town PS,32.18314,74.16636,Theft,Property,Not Used,Male,40,Male,38.0,2.0,Pending
PK-002955,FIR-0101/2023,2023-03-06 14:52:55,2023-03-06,14:52:55,14,Monday,March,2023,Punjab,Multan,Vehari Road,"Block 4, Vehari Road",Cantt PS,30.174264,71.514992,Kidnapping / Abduction,Violent,Firearm,Female,13,Male,28.0,2.0,Arrested
PK-002956,FIR-0117/2023,2023-03-06 19:44:27,2023-03-06,19:44:27,19,Monday,March,2023,Punjab,Faisalabad,Old City,Old City Service Road,Old City PS,31.435074,73.132606,Theft,Property,Not Used,Male,28,Male,31.0,1.0,Pending
PK-002957,FIR-0010/2023,2023-03-06 20:42:18,2023-03-06,20:42:18,20,Monday,March,2023,Punjab,Multan,Qasim Bela,Main Qasim Bela Bazaar,Sadar PS,30.182058,71.497582,Hurt / Assault,Violent,Knife,Female,43,Male,28.0,1.0,Released on Bail
PK-002958,FIR-0011/2023,2023-03-06 23:13:44,2023-03-06,23:13:44,23,Monday,March,2023,Punjab,Multan,Chowk Kumharanwala,Chowk Kumharanwala Park area,City PS,30.194974,71.477384,Theft,Property,Not Used,Male,5,Unknown,,,Pending
PK-002959,FIR-0023/2023,2023-03-07 02:27:50,2023-03-07,02:27:50,2,Tuesday,March,2023,Punjab,Multan,Shah Shams Colony,Shah Shams Colony Bus Stop,Shah Shams PS,30.192964,71.479919,Hurt / Assault,Violent,Firearm,Male,12,Male,17.0,1.0,Pending
PK-002960,FIR-0057/2023,2023-03-07 03:14:44,2023-03-07,03:14:44,3,Tuesday,March,2023,Punjab,Gujranwala,Saddar,Main Saddar Bazaar,Saddar PS,32.173594,74.204415,Burglary,Property,Not Used,Female,44,Unknown,,,Pending
PK-002961,FIR-0042/2023,2023-03-07 03:27:20,2023-03-07,03:27:20,3,Tuesday,March,2023,Punjab,Multan,Bahawalpur Road,Bahawalpur Road Bus Stop,Mumtazabad PS,30.174896,71.481895,Cattle Theft,Property,Not Used,Male,52,Unknown,,,Pending
PK-002962,FIR-0026/2023,2023-03-07 06:18:02,2023-03-07,06:18:02,6,Tuesday,March,2023,Punjab,Gujranwala,Industrial Area,"Block 6, Industrial Area",Industrial Area PS,32.171994,74.233479,Hurt / Assault,Violent,Blunt Object,Female,45,Male,35.0,2.0,Pending
PK-002963,FIR-0025/2023,2023-03-07 11:12:19,2023-03-07,11:12:19,11,Tuesday,March,2023,Punjab,Multan,Mumtazabad,Mumtazabad Bus Stop,Mumtazabad PS,30.175611,71.447679,Attempted Murder,Violent,Knife,Male,50,Male,23.0,1.0,Under Investigation
PK-002964,FIR-0030/2023,2023-03-07 13:11:46,2023-03-07,13:11:46,13,Tuesday,March,2023,Punjab,Multan,Buch Villas,"Block 9, Buch Villas",Bosan Road PS,30.243851,71.491896,Burglary,Property,Not Used,Male,32,Male,26.0,1.0,Pending
PK-002965,FIR-0037/2023,2023-03-07 13:50:49,2023-03-07,13:50:49,13,Tuesday,March,2023,Punjab,Rawalpindi,Old City,Old City Park area,Old City PS,33.579196,73.033091,Robbery,Property,Firearm,Male,39,Male,15.0,3.0,Under Investigation
PK-002966,FIR-0096/2023,2023-03-07 18:47:57,2023-03-07,18:47:57,18,Tuesday,March,2023,Balochistan,Quetta,Airport Road,Near Airport Road Chowk,Airport Road PS,30.149239,66.960946,Attempted Murder,Violent,Firearm,Female,43,Female,29.0,1.0,Arrested
PK-002967,FIR-0048/2023,2023-03-07 20:10:42,2023-03-07,20:10:42,20,Tuesday,March,2023,Punjab,Multan,Shalimar Colony,"House #840, Shalimar Colony",Bosan Road PS,30.235151,71.499565,Drug Possession,Drug,Not Used,Male,39,Male,33.0,2.0,Arrested
PK-002968,FIR-0064/2023,2023-03-07 22:27:39,2023-03-07,22:27:39,22,Tuesday,March,2023,Balochistan,Quetta,City Center,Main City Center Bazaar,City Center PS,30.200233,66.976193,Motor Vehicle Theft,Property,Not Used,Male,32,Male,34.0,2.0,Pending
PK-002969,FIR-0042/2023,2023-03-07 22:55:31,2023-03-07,22:55:31,22,Tuesday,March,2023,Punjab,Lahore,Iqbal Town,Main Iqbal Town Bazaar,Iqbal Town PS,31.507189,74.270723,Theft,Property,Not Used,Male,28,Male,32.0,1.0,Pending
PK-002970,FIR-0031/2023,2023-03-08 06:30:27,2023-03-08,06:30:27,6,Wednesday,March,2023,Sindh,Karachi,Korangi,Near Korangi Chowk,Korangi PS,24.853319,67.154844,Cybercrime / Fraud,Cyber,Not Used,Female,33,Male,21.0,1.0,Pending
PK-002971,FIR-0069/2023,2023-03-08 11:26:51,2023-03-08,11:26:51,11,Wednesday,March,2023,Punjab,Multan,Chungi No. 9,Chungi No. 9 Market,New Multan PS,30.219669,71.47429,Attempted Murder,Violent,Firearm,Male,40,Male,19.0,1.0,Arrested
PK-002972,FIR-0118/2023,2023-03-08 13:05:29,2023-03-08,13:05:29,13,Wednesday,March,2023,Punjab,Khanewal,City Center,Near City Center Chowk,City Center PS,30.314885,71.945186,Kidnapping / Abduction,Violent,Firearm,Male,48,Male,21.0,3.0,Arrested
PK-002973,FIR-0036/2023,2023-03-08 19:17:32,2023-03-08,19:17:32,19,Wednesday,March,2023,Punjab,Multan,Bosan Road,Bosan Road Park area,Bosan Road PS,30.250484,71.498031,Burglary,Property,Not Used,Male,31,Male,34.0,2.0,Arrested
PK-002974,FIR-0074/2023,2023-03-08 20:57:18,2023-03-08,20:57:18,20,Wednesday,March,2023,Punjab,Rawalpindi,Saddar,Saddar Market,Saddar PS,33.596814,73.036019,Drug Possession,Drug,Not Used,Male,62,Unknown,,,Under Investigation
PK-002975,FIR-0016/2023,2023-03-08 21:15:49,2023-03-08,21:15:49,21,Wednesday,March,2023,Sindh,Karachi,North Nazimabad,"Block 9, North Nazimabad",North Nazimabad PS,24.944787,67.042739,Theft,Property,Not Used,Female,30,Male,38.0,1.0,Pending
PK-002976,FIR-0006/2023,2023-03-08 22:59:47,2023-03-08,22:59:47,22,Wednesday,March,2023,Punjab,Faisalabad,Mall Road,Mall Road Park area,Mall Road PS,31.440285,73.113822,Robbery,Property,Not Used,Female,55,Unknown,,,Pending
PK-002977,FIR-0033/2023,2023-03-09 00:36:39,2023-03-09,00:36:39,0,Thursday,March,2023,Punjab,Rawalpindi,City Center,"House #363, City Center",City Center PS,33.586151,72.980041,Hurt / Assault,Violent,Firearm,Male,38,Female,35.0,1.0,Arrested
PK-002978,FIR-0114/2023,2023-03-09 11:15:36,2023-03-09,11:15:36,11,Thursday,March,2023,KPK,Peshawar,Cantt,Cantt Market,Cantt PS,33.980126,71.518742,Murder,Violent,Firearm,Female,44,Female,38.0,1.0,Arrested
PK-002979,FIR-0029/2023,2023-03-09 20:02:56,2023-03-09,20:02:56,20,Thursday,March,2023,Sindh,Karachi,Gulshan-e-Iqbal,Gulshan-e-Iqbal Market,Gulshan-e-Iqbal PS,24.932772,67.098464,Hurt / Assault,Violent,Not Used,Male,42,Male,25.0,2.0,Arrested
PK-002980,FIR-0016/2023,2023-03-09 21:17:54,2023-03-09,21:17:54,21,Thursday,March,2023,Balochistan,Quetta,University Town,Main University Town Bazaar,University Town PS,30.187079,67.016864,Robbery,Property,Not Used,Female,13,Male,37.0,3.0,Pending
PK-002981,FIR-0079/2023,2023-03-09 21:51:12,2023-03-09,21:51:12,21,Thursday,March,2023,Punjab,Multan,Qasim Bela,Main Qasim Bela Bazaar,Sadar PS,30.175108,71.492653,Theft,Property,Not Used,Male,25,Male,30.0,1.0,Pending
PK-002982,FIR-0002/2023,2023-03-09 22:26:47,2023-03-09,22:26:47,22,Thursday,March,2023,Sindh,Hyderabad,Industrial Area,Near Industrial Area Chowk,Industrial Area PS,25.370465,68.336179,Theft,Property,Not Used,Male,49,Unknown,,,Pending
PK-002983,FIR-0040/2023,2023-03-10 00:01:27,2023-03-10,00:01:27,0,Friday,March,2023,KPK,Mardan,Old City,Old City Service Road,Old City PS,34.16668,72.004702,Cybercrime / Fraud,Cyber,Not Used,Female,32,Male,20.0,1.0,Arrested
PK-002984,FIR-0209/2023,2023-03-10 01:52:33,2023-03-10,01:52:33,1,Friday,March,2023,Punjab,Faisalabad,Cantt,Street near Cantt Mosque,Cantt PS,31.446042,73.151906,Attempted Murder,Violent,Knife,Male,16,Male,14.0,1.0,Arrested
PK-002985,FIR-0073/2023,2023-03-10 13:17:38,2023-03-10,13:17:38,13,Friday,March,2023,ICT,Islamabad,Mall Road,"Sector D, Mall Road",Mall Road PS,33.735703,73.055629,Kidnapping / Abduction,Violent,Not Used,Female,34,Unknown,,,Pending
PK-002986,FIR-0110/2023,2023-03-10 18:37:42,2023-03-10,18:37:42,18,Friday,March,2023,KPK,Mardan,Old City,Old City Service Road,Old City PS,34.190179,71.996438,Murder,Violent,Knife,Female,31,Male,27.0,1.0,Under Investigation
